sampleid,x,y
10101,273,1
10102,205,1
10103,887,1
10104,595,1
10105,673,1
10106,477,1
10107,503,1
10108,17,1
10109,519,1
10110,943,1
10111,512,1
10112,818,1
10113,626,1
10114,175,1
10115,862,1
10116,81,1
10117,464,1
10118,615,1
10119,821,1
10120,543,1
10121,198,1
10122,887,1
10123,316,1
10124,40,1
10125,537,1
10126,664,1
10127,994,1
10128,459,1
10129,716,1
10130,185,1
10131,894,1
10132,820,1
10133,72,1
10134,710,1
10135,668,1
10136,10,1
10137,599,1
10138,1,1
10139,202,1
10140,528,1
10141,879,1
10142,776,1
10143,341,1
10144,982,1
10145,704,1
10146,483,1
10147,794,1
10148,376,1
10149,823,1
10150,659,1
10151,853,1
10152,759,1
10153,10,1
10154,746,1
10155,179,1
10156,592,1
10157,201,1
10158,502,1
10159,793,1
10160,723,1
10161,813,1
10162,365,1
10163,823,1
10164,962,1
10165,609,1
10166,458,1
10167,948,1
10168,66,1
10169,590,1
10170,338,1
10171,644,1
10172,955,1
10173,322,1
10174,136,1
10175,326,1
10176,845,1
10177,417,1
10178,622,1
10179,866,1
10180,537,1
10181,834,1
10182,596,1
10183,940,1
10184,798,1
10185,897,1
10186,343,1
10187,609,1
10188,632,1
10189,477,1
10190,294,1
10191,912,1
10192,182,1
10193,487,1
10194,593,1
10195,379,1
10196,767,1
10197,276,1
10198,934,1
10199,264,1
10200,395,1
10201,475,1
10202,87,1
10203,492,1
10204,199,1
10205,619,1
10206,544,1
10207,756,1
10208,324,1
10209,896,1
10210,744,1
10211,826,1
10212,311,1
10213,587,1
10214,351,1
10215,474,1
10216,102,1
10217,1011,0
10218,471,1
10219,937,1
10220,266,1
10221,64,1
10222,642,1
10223,506,1
10224,550,1
10225,883,1
10226,857,1
10227,114,1
10228,405,1
10229,761,1
10230,276,1
10231,776,1
10232,182,1
10233,917,1
10234,737,1
10235,562,1
10236,806,1
10237,516,1
10238,420,1
10239,639,1
10240,438,1
10241,805,1
10242,602,1
10243,946,1
10244,272,1
10245,176,1
10246,555,1
10247,796,1
10248,798,1
10249,313,1
10250,581,1
10251,248,1
10252,15,1
10253,217,1
10254,27,1
10255,880,1
10256,159,1
10257,395,1
10258,639,1
10259,390,1
10260,405,1
10261,89,1
10262,435,1
10263,318,1
10264,663,1
10265,525,1
10266,702,1
10267,50,1
10268,542,1
10269,326,1
10270,850,1
10271,278,1
10272,443,1
10273,99,1
10274,103,1
10275,988,1
10276,494,1
10277,853,1
10278,851,1
10279,919,1
10280,165,1
10281,21,1
10282,103,1
10283,453,1
10284,214,1
10285,988,1
10286,269,1
10287,919,1
10288,580,1
10289,595,1
10290,672,1
10291,339,1
10292,538,1
10293,164,1
10294,323,1
10295,748,1
10296,187,1
10297,588,1
10298,113,1
10299,468,1
10300,829,1
10301,1024,0
10302,862,1
10303,672,1
10304,12,1
10305,674,1
10306,897,1
10307,757,1
10308,270,1
10309,187,1
10310,291,1
10311,739,1
10312,545,1
10313,517,1
10314,12,1
10315,810,1
10316,140,1
10317,685,1
10318,74,1
10319,933,1
10320,696,1
10321,120,1
10322,499,1
10323,863,1
10324,381,1
10325,709,1
10326,196,1
10327,362,1
10328,394,1
10329,634,1
10330,61,1
10331,300,1
10332,419,1
10333,776,1
10334,479,1
10335,487,1
10336,397,1
10337,705,1
10338,421,1
10339,524,1
10340,558,1
10341,943,1
10342,1006,0
10343,175,1
10344,991,1
10345,359,1
10346,490,1
10347,99,1
10348,732,1
10349,463,1
10350,3,1
10351,901,1
10352,705,1
10353,688,1
10354,694,1
10355,993,1
10356,855,1
10357,790,1
10358,772,1
10359,228,1
10360,637,1
10361,447,1
10362,728,1
10363,429,1
10364,4,1
10365,734,1
10366,143,1
10367,281,1
10368,76,1
10369,113,1
10370,880,1
10371,30,1
10372,760,1
10373,911,1
10374,494,1
10375,767,1
10376,657,1
10377,436,1
10378,285,1
10379,756,1
10380,479,1
10381,213,1
10382,844,1
10383,591,1
10384,727,1
10385,43,1
10386,463,1
10387,1000,1
10388,586,1
10389,610,1
10390,1001,0
10391,740,1
10392,417,1
10393,690,1
10394,995,1
10395,1017,0
10396,128,1
10397,296,1
10398,241,1
10399,109,1
10400,1011,0
10401,904,1
10402,713,1
10403,500,1
10404,64,1
10405,151,1
10406,298,1
10407,294,1
10408,120,1
10409,720,1
10410,633,1
10411,71,1
10412,736,1
10413,1006,0
10414,689,1
10415,929,1
10416,821,1
10417,986,1
10418,145,1
10419,488,1
10420,639,1
10421,263,1
10422,742,1
10423,385,1
10424,803,1
10425,563,1
10426,39,1
10427,192,1
10428,402,1
10429,187,1
10430,906,1
10431,705,1
10432,848,1
10433,896,1
10434,88,1
10435,683,1
10436,744,1
10437,268,1
10438,609,1
10439,85,1
10440,482,1
10441,847,1
10442,402,1
10443,351,1
10444,261,1
10445,471,1
10446,208,1
10447,164,1
10448,955,1
10449,45,1
10450,162,1
10451,480,1
10452,239,1
10453,825,1
10454,555,1
10455,331,1
10456,703,1
10457,594,1
10458,858,1
10459,640,1
10460,371,1
10461,322,1
10462,663,1
10463,784,1
10464,4,1
10465,477,1
10466,66,1
10467,316,1
10468,247,1
10469,150,1
10470,110,1
10471,958,1
10472,14,1
10473,581,1
10474,202,1
10475,182,1
10476,969,1
10477,911,1
10478,363,1
10479,630,1
10480,736,1
10481,573,1
10482,977,1
10483,173,1
10484,594,1
10485,25,1
10486,35,1
10487,931,1
10488,109,1
10489,531,1
10490,734,1
10491,753,1
10492,494,1
10493,950,1
10494,643,1
10495,667,1
10496,218,1
10497,139,1
10498,632,1
10499,453,1
10500,960,1
10501,942,1
10502,621,1
10503,35,1
10504,910,1
10505,253,1
10506,362,1
10507,206,1
10508,447,1
10509,173,1
10510,242,1
10511,646,1
10512,695,1
10513,210,1
10514,229,1
10515,692,1
10516,61,1
10517,951,1
10518,478,1
10519,562,1
10520,181,1
10521,1017,0
10522,937,1
10523,412,1
10524,326,1
10525,680,1
10526,711,1
10527,112,1
10528,471,1
10529,956,1
10530,198,1
10531,144,1
10532,951,1
10533,874,1
10534,615,1
10535,890,1
10536,816,1
10537,785,1
10538,138,1
10539,290,1
10540,524,1
10541,253,1
10542,79,1
10543,278,1
10544,918,1
10545,300,1
10546,861,1
10547,79,1
10548,430,1
10549,498,1
10550,56,1
10551,461,1
10552,98,1
10553,433,1
10554,7,1
10555,826,1
10556,889,1
10557,136,1
10558,355,1
10559,868,1
10560,984,1
10561,172,1
10562,31,1
10563,359,1
10564,964,1
10565,56,1
10566,190,1
10567,624,1
10568,411,1
10569,654,1
10570,690,1
10571,190,1
10572,7,1
10573,818,1
10574,939,1
10575,586,1
10576,518,1
10577,791,1
10578,60,1
10579,496,1
10580,283,1
10581,223,1
10582,799,1
10583,491,1
10584,774,1
10585,424,1
10586,860,1
10587,840,1
10588,295,1
10589,414,1
10590,306,1
10591,973,1
10592,399,1
10593,701,1
10594,25,1
10595,160,1
10596,8,1
10597,164,1
10598,508,1
10599,860,1
10600,694,1
10601,82,1
10602,174,1
10603,515,1
10604,171,1
10605,475,1
10606,244,1
10607,771,1
10608,664,1
10609,660,1
10610,262,1
10611,360,1
10612,41,1
10613,295,1
10614,1019,0
10615,724,1
10616,642,1
10617,75,1
10618,674,1
10619,693,1
10620,331,1
10621,59,1
10622,708,1
10623,531,1
10624,987,1
10625,562,1
10626,105,1
10627,867,1
10628,868,1
10629,152,1
10630,472,1
10631,812,1
10632,90,1
10633,865,1
10634,722,1
10635,629,1
10636,717,1
10637,243,1
10638,876,1
10639,207,1
10640,855,1
10641,403,1
10642,146,1
10643,20,1
10644,198,1
10645,459,1
10646,118,1
10647,1019,0
10648,4,1
10649,862,1
10650,837,1
10651,69,1
10652,25,1
10653,1009,0
10654,70,1
10655,442,1
10656,830,1
10657,752,1
10658,224,1
10659,55,1
10660,110,1
10661,291,1
10662,873,1
10663,450,1
10664,345,1
10665,465,1
10666,628,1
10667,572,1
10668,204,1
10669,935,1
10670,397,1
10671,51,1
10672,428,1
10673,84,1
10674,142,1
10675,951,1
10676,224,1
10677,844,1
10678,729,1
10679,768,1
10680,445,1
10681,749,1
10682,854,1
10683,605,1
10684,172,1
10685,218,1
10686,962,1
10687,763,1
10688,768,1
10689,771,1
10690,1010,0
10691,78,1
10692,968,1
10693,805,1
10694,101,1
10695,867,1
10696,957,1
10697,998,1
10698,102,1
10699,651,1
10700,83,1
10701,776,1
10702,442,1
10703,230,1
10704,225,1
10705,283,1
10706,644,1
10707,241,1
10708,118,1
10709,192,1
10710,936,1
10711,310,1
10712,127,1
10713,455,1
10714,829,1
10715,657,1
10716,856,1
10717,630,1
10718,286,1
10719,120,1
10720,809,1
10721,760,1
10722,129,1
10723,687,1
10724,890,1
10725,149,1
10726,464,1
10727,924,1
10728,45,1
10729,924,1
10730,117,1
10731,136,1
10732,332,1
10733,120,1
10734,651,1
10735,300,1
10736,734,1
10737,609,1
10738,150,1
10739,323,1
10740,446,1
10741,38,1
10742,293,1
10743,536,1
10744,694,1
10745,993,1
10746,413,1
10747,358,1
10748,380,1
10749,745,1
10750,265,1
10751,223,1
10752,735,1
10753,1023,0
10754,445,1
10755,760,1
10756,16,1
10757,593,1
10758,771,1
10759,799,1
10760,991,1
10761,750,1
10762,680,1
10763,104,1
10764,356,1
10765,221,1
10766,826,1
10767,119,1
10768,504,1
10769,600,1
10770,97,1
10771,638,1
10772,68,1
10773,507,1
10774,849,1
10775,882,1
10776,533,1
10777,406,1
10778,406,1
10779,574,1
10780,555,1
10781,550,1
10782,451,1
10783,513,1
10784,513,1
10785,1023,0
10786,274,1
10787,389,1
10788,761,1
10789,881,1
10790,502,1
10791,546,1
10792,719,1
10793,191,1
10794,23,1
10795,50,1
10796,384,1
10797,130,1
10798,105,1
10799,21,1
10800,922,1
10801,111,1
10802,745,1
10803,441,1
10804,768,1
10805,249,1
10806,1015,0
10807,402,1
10808,307,1
10809,736,1
10810,730,1
10811,642,1
10812,985,1
10813,687,1
10814,793,1
10815,95,1
10816,826,1
10817,746,1
10818,478,1
10819,121,1
10820,865,1
10821,340,1
10822,518,1
10823,336,1
10824,780,1
10825,706,1
10826,284,1
10827,292,1
10828,345,1
10829,1024,0
10830,769,1
10831,723,1
10832,792,1
10833,130,1
10834,702,1
10835,592,1
10836,86,1
10837,912,1
10838,646,1
10839,812,1
10840,221,1
10841,345,1
10842,593,1
10843,840,1
10844,276,1
10845,473,1
10846,711,1
10847,926,1
10848,495,1
10849,1009,0
10850,786,1
10851,522,1
10852,163,1
10853,565,1
10854,598,1
10855,826,1
10856,881,1
10857,537,1
10858,453,1
10859,35,1
10860,274,1
10861,547,1
10862,101,1
10863,926,1
10864,651,1
10865,949,1
10866,558,1
10867,551,1
10868,1024,0
10869,963,1
10870,951,1
10871,989,1
10872,610,1
10873,354,1
10874,26,1
10875,702,1
10876,294,1
10877,374,1
10878,706,1
10879,866,1
10880,966,1
10881,226,1
10882,658,1
10883,651,1
10884,933,1
10885,466,1
10886,719,1
10887,232,1
10888,858,1
10889,750,1
10890,895,1
10891,74,1
10892,184,1
10893,864,1
10894,953,1
10895,577,1
10896,802,1
10897,332,1
10898,435,1
10899,272,1
10900,847,1
10901,874,1
10902,186,1
10903,246,1
10904,437,1
10905,473,1
10906,914,1
10907,167,1
10908,386,1
10909,789,1
10910,918,1
10911,1009,0
10912,675,1
10913,558,1
10914,540,1
10915,525,1
10916,250,1
10917,38,1
10918,85,1
10919,839,1
10920,405,1
10921,452,1
10922,352,1
10923,337,1
10924,463,1
10925,139,1
10926,580,1
10927,165,1
10928,591,1
10929,628,1
10930,474,1
10931,17,1
10932,187,1
10933,420,1
10934,257,1
10935,683,1
10936,804,1
10937,450,1
10938,170,1
10939,242,1
10940,980,1
10941,118,1
10942,156,1
10943,1017,0
10944,58,1
10945,554,1
10946,368,1
10947,76,1
10948,422,1
10949,208,1
10950,527,1
10951,547,1
10952,500,1
10953,572,1
10954,205,1
10955,179,1
10956,460,1
10957,83,1
10958,954,1
10959,513,1
10960,987,1
10961,81,1
10962,555,1
10963,621,1
10964,184,1
10965,357,1
10966,324,1
10967,789,1
10968,383,1
10969,125,1
10970,341,1
10971,296,1
10972,558,1
10973,652,1
10974,833,1
10975,1019,0
10976,800,1
10977,922,1
10978,99,1
10979,31,1
10980,673,1
10981,789,1
10982,272,1
10983,569,1
10984,180,1
10985,640,1
10986,546,1
10987,1001,0
10988,888,1
10989,544,1
10990,162,1
10991,1010,0
10992,304,1
10993,434,1
10994,889,1
10995,769,1
10996,996,1
10997,79,1
10998,367,1
10999,1023,0
11000,996,1
11001,92,1
11002,438,1
11003,731,1
11004,934,1
11005,804,1
11006,682,1
11007,740,1
11008,880,1
11009,839,1
11010,401,1
11011,265,1
11012,527,1
11013,57,1
11014,459,1
11015,703,1
11016,76,1
11017,535,1
11018,470,1
11019,26,1
11020,202,1
11021,250,1
11022,343,1
11023,351,1
11024,711,1
11025,82,1
11026,597,1
11027,906,1
11028,99,1
11029,324,1
11030,673,1
11031,192,1
11032,174,1
11033,996,1
11034,17,1
11035,665,1
11036,234,1
11037,646,1
11038,96,1
11039,831,1
11040,806,1
11041,91,1
11042,975,1
11043,1018,0
11044,485,1
11045,694,1
11046,574,1
11047,104,1
11048,1022,0
11049,492,1
11050,334,1
11051,522,1
11052,346,1
11053,1008,0
11054,205,1
11055,342,1
11056,501,1
11057,590,1
11058,939,1
11059,623,1
11060,417,1
11061,945,1
11062,252,1
11063,546,1
11064,691,1
11065,391,1
11066,856,1
11067,547,1
11068,978,1
11069,414,1
11070,397,1
11071,91,1
11072,405,1
11073,884,1
11074,255,1
11075,419,1
11076,180,1
11077,23,1
11078,432,1
11079,409,1
11080,507,1
11081,337,1
11082,339,1
11083,603,1
11084,650,1
11085,511,1
11086,977,1
11087,276,1
11088,355,1
11089,74,1
11090,241,1
11091,691,1
11092,142,1
11093,484,1
11094,355,1
11095,24,1
11096,921,1
11097,250,1
11098,697,1
11099,247,1
11100,48,1
11101,416,1
11102,534,1
11103,1006,0
11104,464,1
11105,784,1
11106,438,1
11107,588,1
11108,404,1
11109,585,1
11110,14,1
11111,26,1
11112,145,1
11113,374,1
11114,703,1
11115,1021,0
11116,504,1
11117,610,1
11118,247,1
11119,957,1
11120,62,1
11121,318,1
11122,772,1
11123,738,1
11124,585,1
11125,708,1
11126,758,1
11127,49,1
11128,118,1
11129,371,1
11130,747,1
11131,759,1
11132,114,1
11133,865,1
11134,813,1
11135,691,1
11136,731,1
11137,355,1
11138,728,1
11139,952,1
11140,493,1
11141,86,1
11142,148,1
11143,113,1
11144,532,1
11145,864,1
11146,920,1
11147,301,1
11148,630,1
11149,252,1
11150,248,1
11151,152,1
11152,681,1
11153,785,1
11154,318,1
11155,638,1
11156,488,1
11157,617,1
11158,138,1
11159,562,1
11160,920,1
11161,645,1
11162,49,1
11163,113,1
11164,868,1
11165,1025,0
11166,95,1
11167,274,1
11168,24,1
11169,178,1
11170,401,1
11171,351,1
11172,544,1
11173,39,1
11174,896,1
11175,918,1
11176,368,1
11177,736,1
11178,124,1
11179,786,1
11180,786,1
11181,112,1
11182,884,1
11183,782,1
11184,875,1
11185,588,1
11186,335,1
11187,505,1
11188,121,1
11189,997,1
11190,438,1
11191,996,1
11192,860,1
11193,87,1
11194,323,1
11195,1010,0
11196,504,1
11197,301,1
11198,260,1
11199,249,1
11200,262,1
11201,227,1
11202,239,1
11203,776,1
11204,792,1
11205,115,1
11206,747,1
11207,679,1
11208,7,1
11209,86,1
11210,189,1
11211,237,1
11212,544,1
11213,1011,0
11214,767,1
11215,659,1
11216,652,1
11217,405,1
11218,35,1
11219,412,1
11220,950,1
11221,57,1
11222,78,1
11223,90,1
11224,440,1
11225,515,1
11226,71,1
11227,734,1
11228,150,1
11229,511,1
11230,557,1
11231,916,1
11232,1010,0
11233,436,1
11234,800,1
11235,381,1
11236,343,1
11237,785,1
11238,824,1
11239,799,1
11240,934,1
11241,764,1
11242,552,1
11243,884,1
11244,195,1
11245,7,1
11246,223,1
11247,192,1
11248,533,1
11249,601,1
11250,177,1
11251,661,1
11252,579,1
11253,689,1
11254,116,1
11255,486,1
11256,931,1
11257,314,1
11258,106,1
11259,691,1
11260,15,1
11261,755,1
11262,886,1
11263,627,1
11264,868,1
11265,622,1
11266,437,1
11267,970,1
11268,81,1
11269,162,1
11270,79,1
11271,496,1
11272,90,1
11273,661,1
11274,275,1
11275,421,1
11276,206,1
11277,217,1
11278,710,1
11279,839,1
11280,564,1
11281,912,1
11282,216,1
11283,59,1
11284,294,1
11285,83,1
11286,336,1
11287,58,1
11288,967,1
11289,147,1
11290,633,1
11291,618,1
11292,789,1
11293,547,1
11294,0,1
11295,739,1
11296,219,1
11297,622,1
11298,677,1
11299,1017,0
11300,462,1
11301,404,1
11302,559,1
11303,448,1
11304,315,1
11305,674,1
11306,524,1
11307,531,1
11308,11,1
11309,273,1
11310,400,1
11311,904,1
11312,238,1
11313,25,1
11314,85,1
11315,192,1
11316,82,1
11317,672,1
11318,197,1
11319,21,1
11320,629,1
11321,602,1
11322,807,1
11323,109,1
11324,200,1
11325,256,1
11326,454,1
11327,842,1
11328,761,1
11329,356,1
11330,300,1
11331,801,1
11332,712,1
11333,67,1
11334,210,1
11335,782,1
11336,1006,0
11337,84,1
11338,873,1
11339,1003,0
11340,916,1
11341,244,1
11342,842,1
11343,267,1
11344,677,1
11345,474,1
11346,153,1
11347,53,1
11348,984,1
11349,210,1
11350,240,1
11351,824,1
11352,678,1
11353,959,1
11354,568,1
11355,677,1
11356,907,1
11357,554,1
11358,726,1
11359,940,1
11360,790,1
11361,11,1
11362,887,1
11363,537,1
11364,3,1
11365,272,1
11366,244,1
11367,38,1
11368,236,1
11369,291,1
11370,959,1
11371,223,1
11372,376,1
11373,878,1
11374,213,1
11375,487,1
11376,510,1
11377,549,1
11378,362,1
11379,436,1
11380,488,1
11381,1002,0
11382,679,1
11383,654,1
11384,917,1
11385,462,1
11386,964,1
11387,27,1
11388,848,1
11389,44,1
11390,7,1
11391,368,1
11392,59,1
11393,772,1
11394,320,1
11395,602,1
11396,478,1
11397,217,1
11398,592,1
11399,667,1
11400,625,1
11401,336,1
11402,893,1
11403,839,1
11404,86,1
11405,882,1
11406,445,1
11407,29,1
11408,139,1
11409,86,1
11410,368,1
11411,608,1
11412,492,1
11413,408,1
11414,424,1
11415,558,1
11416,362,1
11417,817,1
11418,266,1
11419,650,1
11420,584,1
11421,685,1
11422,459,1
11423,742,1
11424,523,1
11425,640,1
11426,396,1
11427,89,1
11428,855,1
11429,580,1
11430,969,1
11431,13,1
11432,488,1
11433,768,1
11434,455,1
11435,233,1
11436,696,1
11437,351,1
11438,824,1
11439,712,1
11440,102,1
11441,724,1
11442,325,1
11443,466,1
11444,214,1
11445,72,1
11446,737,1
11447,56,1
11448,474,1
11449,93,1
11450,106,1
11451,198,1
11452,632,1
11453,711,1
11454,645,1
11455,87,1
11456,357,1
11457,818,1
11458,26,1
11459,297,1
11460,856,1
11461,904,1
11462,567,1
11463,186,1
11464,436,1
11465,747,1
11466,497,1
11467,772,1
11468,802,1
11469,32,1
11470,101,1
11471,958,1
11472,176,1
11473,214,1
11474,27,1
11475,311,1
11476,712,1
11477,290,1
11478,851,1
11479,736,1
11480,556,1
11481,600,1
11482,73,1
11483,553,1
11484,393,1
11485,907,1
11486,492,1
11487,1016,0
11488,391,1
11489,70,1
11490,75,1
11491,249,1
11492,290,1
11493,102,1
11494,239,1
11495,561,1
11496,683,1
11497,292,1
11498,721,1
11499,352,1
11500,450,1
11501,233,1
11502,859,1
11503,383,1
11504,358,1
11505,861,1
11506,313,1
11507,461,1
11508,340,1
11509,508,1
11510,237,1
11511,91,1
11512,548,1
11513,159,1
11514,254,1
11515,344,1
11516,536,1
11517,120,1
11518,300,1
11519,454,1
11520,498,1
11521,538,1
11522,194,1
11523,929,1
11524,754,1
11525,115,1
11526,768,1
11527,1021,0
11528,139,1
11529,157,1
11530,29,1
11531,286,1
11532,787,1
11533,692,1
11534,264,1
11535,483,1
11536,782,1
11537,454,1
11538,15,1
11539,758,1
11540,747,1
11541,219,1
11542,385,1
11543,481,1
11544,479,1
11545,336,1
11546,172,1
11547,593,1
11548,981,1
11549,216,1
11550,924,1
11551,414,1
11552,866,1
11553,257,1
11554,112,1
11555,954,1
11556,824,1
11557,429,1
11558,518,1
11559,864,1
11560,339,1
11561,201,1
11562,123,1
11563,454,1
11564,780,1
11565,990,1
11566,729,1
11567,355,1
11568,174,1
11569,5,1
11570,8,1
11571,174,1
11572,498,1
11573,174,1
11574,746,1
11575,877,1
11576,966,1
11577,317,1
11578,260,1
11579,968,1
11580,596,1
11581,626,1
11582,714,1
11583,355,1
11584,886,1
11585,535,1
11586,629,1
11587,754,1
11588,187,1
11589,959,1
11590,221,1
11591,873,1
11592,848,1
11593,811,1
11594,963,1
11595,733,1
11596,404,1
11597,316,1
11598,83,1
11599,547,1
11600,489,1
11601,274,1
11602,895,1
11603,929,1
11604,561,1
11605,708,1
11606,597,1
11607,599,1
11608,896,1
11609,336,1
11610,884,1
11611,91,1
11612,67,1
11613,391,1
11614,419,1
11615,410,1
11616,319,1
11617,964,1
11618,167,1
11619,766,1
11620,830,1
11621,1017,0
11622,820,1
11623,283,1
11624,431,1
11625,827,1
11626,285,1
11627,586,1
11628,233,1
11629,1019,0
11630,664,1
11631,700,1
11632,529,1
11633,119,1
11634,885,1
11635,819,1
11636,738,1
11637,128,1
11638,53,1
11639,729,1
11640,191,1
11641,11,1
11642,231,1
11643,941,1
11644,788,1
11645,532,1
11646,788,1
11647,959,1
11648,387,1
11649,259,1
11650,694,1
11651,677,1
11652,561,1
11653,956,1
11654,576,1
11655,836,1
11656,264,1
11657,792,1
11658,747,1
11659,921,1
11660,58,1
11661,445,1
11662,652,1
11663,694,1
11664,842,1
11665,917,1
11666,455,1
11667,632,1
11668,753,1
11669,933,1
11670,936,1
11671,99,1
11672,550,1
11673,452,1
11674,836,1
11675,827,1
11676,145,1
11677,699,1
11678,641,1
11679,313,1
11680,2,1
11681,1017,0
11682,446,1
11683,909,1
11684,615,1
11685,4,1
11686,578,1
11687,384,1
11688,603,1
11689,539,1
11690,125,1
11691,584,1
11692,631,1
11693,195,1
11694,878,1
11695,889,1
11696,637,1
11697,669,1
11698,291,1
11699,693,1
11700,411,1
11701,312,1
11702,834,1
11703,878,1
11704,183,1
11705,232,1
11706,492,1
11707,366,1
11708,227,1
11709,473,1
11710,100,1
11711,132,1
11712,637,1
11713,735,1
11714,245,1
11715,67,1
11716,306,1
11717,164,1
11718,924,1
11719,574,1
11720,727,1
11721,629,1
11722,929,1
11723,73,1
11724,934,1
11725,124,1
11726,647,1
11727,290,1
11728,803,1
11729,486,1
11730,749,1
11731,758,1
11732,483,1
11733,18,1
11734,348,1
11735,1020,0
11736,11,1
11737,400,1
11738,2,1
11739,447,1
11740,884,1
11741,382,1
11742,529,1
11743,590,1
11744,888,1
11745,484,1
11746,315,1
11747,105,1
11748,714,1
11749,22,1
11750,204,1
11751,435,1
11752,574,1
11753,176,1
11754,514,1
11755,127,1
11756,288,1
11757,248,1
11758,969,1
11759,357,1
11760,770,1
11761,49,1
11762,190,1
11763,111,1
11764,211,1
11765,312,1
11766,831,1
11767,336,1
11768,757,1
11769,250,1
11770,544,1
11771,38,1
11772,456,1
11773,869,1
11774,719,1
11775,363,1
11776,1015,0
11777,853,1
11778,408,1
11779,196,1
11780,306,1
11781,806,1
11782,703,1
11783,167,1
11784,917,1
11785,225,1
11786,677,1
11787,716,1
11788,500,1
11789,7,1
11790,282,1
11791,813,1
11792,435,1
11793,715,1
11794,264,1
11795,85,1
11796,841,1
11797,858,1
11798,638,1
11799,673,1
11800,831,1
11801,194,1
11802,806,1
11803,378,1
11804,642,1
11805,704,1
11806,445,1
11807,699,1
11808,341,1
11809,738,1
11810,9,1
11811,818,1
11812,613,1
11813,921,1
11814,117,1
11815,858,1
11816,975,1
11817,742,1
11818,754,1
11819,673,1
11820,173,1
11821,481,1
11822,885,1
11823,718,1
11824,474,1
11825,664,1
11826,113,1
11827,870,1
11828,32,1
11829,16,1
11830,933,1
11831,56,1
11832,626,1
11833,809,1
11834,117,1
11835,413,1
11836,607,1
11837,546,1
11838,140,1
11839,820,1
11840,440,1
11841,723,1
11842,622,1
11843,207,1
11844,87,1
11845,910,1
11846,100,1
11847,722,1
11848,217,1
11849,519,1
11850,419,1
11851,646,1
11852,850,1
11853,671,1
11854,272,1
11855,764,1
11856,172,1
11857,545,1
11858,499,1
11859,751,1
11860,894,1
11861,619,1
11862,117,1
11863,901,1
11864,161,1
11865,612,1
11866,396,1
11867,73,1
11868,176,1
11869,65,1
11870,176,1
11871,42,1
11872,516,1
11873,903,1
11874,493,1
11875,923,1
11876,965,1
11877,862,1
11878,951,1
11879,730,1
11880,706,1
11881,667,1
11882,189,1
11883,78,1
11884,109,1
11885,361,1
11886,427,1
11887,568,1
11888,969,1
11889,720,1
11890,798,1
11891,870,1
11892,758,1
11893,622,1
11894,583,1
11895,356,1
11896,798,1
11897,715,1
11898,208,1
11899,478,1
11900,547,1
11901,60,1
11902,280,1
11903,963,1
11904,82,1
11905,275,1
11906,1006,0
11907,176,1
11908,545,1
11909,221,1
11910,178,1
11911,582,1
11912,220,1
11913,817,1
11914,69,1
11915,259,1
11916,71,1
11917,459,1
11918,571,1
11919,299,1
11920,336,1
11921,446,1
11922,789,1
11923,67,1
11924,857,1
11925,786,1
11926,548,1
11927,807,1
11928,35,1
11929,350,1
11930,530,1
11931,876,1
11932,617,1
11933,566,1
11934,87,1
11935,407,1
11936,722,1
11937,779,1
11938,743,1
11939,47,1
11940,242,1
11941,862,1
11942,155,1
11943,202,1
11944,691,1
11945,764,1
11946,280,1
11947,972,1
11948,592,1
11949,443,1
11950,233,1
11951,405,1
11952,906,1
11953,674,1
11954,86,1
11955,815,1
11956,787,1
11957,904,1
11958,510,1
11959,941,1
11960,381,1
11961,944,1
11962,177,1
11963,468,1
11964,33,1
11965,656,1
11966,6,1
11967,406,1
11968,506,1
11969,48,1
11970,74,1
11971,715,1
11972,173,1
11973,52,1
11974,801,1
11975,341,1
11976,790,1
11977,487,1
11978,70,1
11979,741,1
11980,716,1
11981,158,1
11982,197,1
11983,324,1
11984,781,1
11985,987,1
11986,677,1
11987,122,1
11988,307,1
11989,617,1
11990,803,1
11991,859,1
11992,694,1
11993,259,1
11994,460,1
11995,168,1
11996,118,1
11997,1012,0
11998,251,1
11999,789,1
12000,436,1
12001,314,1
12002,717,1
12003,261,1
12004,687,1
12005,724,1
12006,801,1
12007,897,1
12008,360,1
12009,463,1
12010,281,1
12011,676,1
12012,833,1
12013,236,1
12014,572,1
12015,1000,1
12016,520,1
12017,323,1
12018,911,1
12019,97,1
12020,962,1
12021,779,1
12022,273,1
12023,644,1
12024,645,1
12025,246,1
12026,950,1
12027,445,1
12028,923,1
12029,189,1
12030,982,1
12031,545,1
12032,508,1
12033,724,1
12034,188,1
12035,977,1
12036,0,1
12037,1012,0
12038,723,1
12039,951,1
12040,506,1
12041,653,1
12042,51,1
12043,84,1
12044,160,1
12045,205,1
12046,101,1
12047,163,1
12048,171,1
12049,875,1
12050,459,1
12051,751,1
12052,823,1
12053,359,1
12054,593,1
12055,678,1
12056,334,1
12057,652,1
12058,1023,0
12059,474,1
12060,204,1
12061,952,1
12062,965,1
12063,895,1
12064,962,1
12065,99,1
12066,1002,0
12067,683,1
12068,745,1
12069,83,1
12070,831,1
12071,918,1
12072,198,1
12073,743,1
12074,932,1
12075,165,1
12076,243,1
12077,804,1
12078,585,1
12079,498,1
12080,62,1
12081,247,1
12082,163,1
12083,631,1
12084,666,1
12085,285,1
12086,400,1
12087,274,1
12088,381,1
12089,822,1
12090,704,1
12091,126,1
